DateTime,Entries,UniqueIPs
1618134572,4351,4351
1618145488,4336,4336
1618156470,4332,4332
1618189430,4334,4334
1618211457,4328,4328
1618222464,4313,4313
1618255605,4322,4322
1618266699,4321,4321
1618288686,4324,4324
1618299585,4322,4322
1618310587,4324,4324
1618332699,4342,4342
1618343726,4330,4330
1618365711,4318,4318
1618376628,4311,4311
1618387584,4300,4300
1618398704,4282,4282
1618409744,4280,4280
1618420711,4272,4272
1618431795,4262,4262
1618442898,4245,4245
1618453811,4226,4226
1618464889,4226,4226
1618475905,4207,4207
1618487028,4206,4206
1618498064,4199,4199
1618509082,4192,4192
1618520063,4182,4182
1618531254,4180,4180
1618542229,4166,4166
1618553244,4158,4158
1618564247,4146,4146
1618575291,4134,4134
1618586281,4126,4126
1618597080,4114,4114
1618607987,4101,4101
1618619012,4086,4086
1618630077,4053,4053
1618641114,4027,4027
1618652160,4025,4025
1618663197,4010,4010
1618674143,3996,3996
1618685258,3978,3978
1618696295,3974,3974
1618707043,3976,3976
1618718073,3971,3971
1618729169,3948,3948
1618740189,3919,3919
1618751212,3905,3905
1618762188,3907,3907
1618773032,3883,3883
1618784301,3875,3875
1618795455,3861,3861
1618806689,3845,3845
1618817758,3836,3836
1618828793,3833,3833
1618839781,3836,3836
1618851062,3830,3830
1618862022,3812,3812
1618872963,3804,3804
1618883979,3797,3797
1618895032,3791,3791
1618906095,3764,3764
1618917077,3753,3753
1618928151,3748,3748
1618939203,3743,3743
1618950237,3731,3731
1618961233,3718,3718
1618972312,3703,3703
1618983360,3686,3686
1618994301,3678,3678
1619005458,3658,3658
1619016311,3650,3650
1619027223,3647,3647
1619038289,3642,3642
1619049336,3634,3634
1619060309,3635,3635
1619071689,3628,3628
1619082479,3607,3607
1619093404,3607,3607
1619104315,3596,3596
1619115341,3602,3602
1619126392,3592,3592
1619137433,3593,3593
1619148467,3580,3580
1619159484,3574,3574
1619170549,3569,3569
1619181578,3562,3562
1619192633,3565,3565
1619203875,3553,3553
1619214950,3542,3542
1619225876,3531,3531
1619236815,3512,3512
1619247830,3495,3495
1619258875,3487,3487
1619269914,3475,3475
1619280957,3465,3465
1619291989,3465,3465
1619303003,3461,3461
1619314042,3451,3451
1619325065,3455,3455
1619336065,3451,3451
1619347111,3448,3448
1619358152,3442,3442
1619369125,3435,3435
1619380035,3426,3426
1619391104,3430,3430
1619402072,3420,3420
1619413120,3407,3407
1619424215,3409,3409
1619435294,3411,3411
1619446319,3404,3404
1619457358,3400,3400
1619468264,3400,3400
